THE,THE
relent,relent
and,and
melt,melt
within,within
thee,thee
And,And
to,to
these,these
former,former
considerations,considerations
let,let
there,there
bee,be
added,added
when,when
we,we
come,come
to,to
make,make
our,our
request,request
to,to
God,God
who,who
is,is
in,in
heauen,heaven
full,full
of,of
majestie,majesty
and,and
glorie,glory
a,a
remembrance,remembrance
of,of
our,our
mold,mould
that,that
we,we
are,are
but,but
dust,dust
and,and
ashes,ashes
which,which
humbled,humbled
Abraham,Abraham
when,when
he,he
was,was
to,to
intreat,entreat
the,the
Lord,Lord
in,in
behalfe,behalf
of,of
the,the
Sodomits,Sodomites
Behold,Behold
saith,saith
he,he
I,I
haue,have
begun,begun
to,to
speake,speak
to,to
my,my
Lord,Lord
and,and
I,I
am,am
but,but
dust,dust
and,and
ashes,ashes
And,And
forasmuch,forasmuch
as,as
naturally,naturally
we,we
are,are
selfe-conceited,self-conceited
and,and
hard,hard
hearted,hearted
we,we
are,are
therefore,therefore
to,to
pray,pray
vnto,unto
the,the
Lord,Lord
that,that
he,he
would,would
giue,give
vnto,unto
vs,us
soft,soft
and,and
fleshly,fleshly
hearts,hearts
and,and
that,that
with,with
the,the
eye-salue,eyesalve
of,of
his,his
spirit,spirit
he,he
would,would
annoint,anoint
the,the
eyes,eyes
of,of
our,our
mind,mind
that,that
we,we
may,may
see,see
and,and
with,with
the,the
finger,finger
of,of
his,his
spirit,spirit
hee,he
would,would
effectually,effectually
touch,touch
our,our
hearts,hearts
that,that
we,we
may,may
be,be
humbled,humbled
for,for
our,our
sinnes,sins
Partly,Partly
outward,outward
arising,arising
from,from
the,the
inward,inward
humiliation,humiliation
whereof,whereof
also,also
are,are
two,two
branches,branches
first,first
Lamentation,Lamentation
arising,arising
from,from
the,the
inward,inward
sorrow,sorrow
From,From
the,the
inward,inward
humiliation,humiliation
two,two
other,other
things,things
arise,arise
which,which
vsually,usually
accompany,accompany
deprecations,deprecations
Namely,Namely
from,from
the,the
inward,inward
sence,sense
of,of
our,our
woe,woe
and,and
sorrow,sorrow
for,for
our,our
miserie,misery
proceedeth,proceedeth
an,an
outward,outward
bewailing,bewailing
and,and
lamenting,lamenting
of,of
our,our
estate,estate
which,which
in,in
the,the
faithfull,faithful
sometimes,sometimes
breaketh,breaketh
forth,forth
into,into
expostulation,expostulation
And,And
from,from
the,the
base,base
esteeming,esteeming
and,and
judging,judging
our selues,ourselves
ariseth,ariseth
confession,confession
of,of
our,our
sinnes,sins
in,in
respect,respect
whereof,whereof
we,we
acknowledge,acknowledge
our selues,ourselves
vnworthie,unworthy
of,of
the,the
lest,lest
of,of
Gods,God's
mercies,mercies
but,but
worthie,worthy
of,of
his,his
greatest,greatest
judgements,judgements
Lamentation,Lamentation
is,is
the,the
outward,outward
expressing,expressing
of,of
our,our
inward,inward
mourning,mourning
whereby,whereby
we,we
particularly,particularly
bewaile,bewail
our,our
wofull,woeful
estate,estate
before,before
the,the
Lord,Lord
making,making
our,our
mone,moan
vnto,unto
him,him
and,and
pouring,pouring
foorth,forth
our,our
griefe,grief
as,as
it,it
were,were
into,into
his,his
bosome,bosom
Examples,Examples
hereof,hereof
we,we
haue,have
in,in
Dauids,David's
Psalmes,Psalms
as,as
in,in
Ieremies,jeremy's
Lamentations,Lamentations
In,In
Ezekias,Ezekias
Esay,Esay
who,who
in,in
his,his
griefe,grief
did,did
chatter,chatter
like,like
a,a
crane,crane
or,or
a,a
swallow,swallow
and,and
mourned,mourned
like,like
a,a
doue,dove
Thus,Thus
some,some
expound,expound
that,that
place,place
where,where
it,it
is,is
said,said
that,that
the,the
Iewes,jews
bewailing,bewailing
their,their
miserabe,miserabe
estate,estate
Drew,Drew
water,water
and,and
poured,poured
it,it
foorth,forth
before,before
the,the
Lord,Lord
that,that
they,they
vsed,used
this,this
ceremonie,ceremony
before,before
the,the
Lord,Lord
to,to
signifie,signify
that,that
without,without
his,his
special,special
mercie,mercy
and,and
assistance,assistance
they,they
were,were
as,as
water,water
spilt,spilled
vpon,upon
the,the
earth,earth
to,to
which,which
purpose,purpose
Dauid,David
saith,saith
vnto,unto
the,the
Lord,Lord
I,I
am,am
like,like
water,water
poured,poured
out,out
and,and
the,the
wise,wise
woman,woman
of,of
Tekoah,Tekoah
vnto,unto
Dauid,David
We,We
shall,shall
be,be
like,like
water,water
that,that
is,is
spilt,spilled
on,on
the,the
ground,ground
which,which
cannot,cannot
be,be
gathered,gathered
vp,up
againe,again
And,And
to,to
this,this
bewailing,bewailing
of,of
our,our
estate,estate
before,before
the,the
Lord,Lord
we,we
may,may
be,be
induced,induced
by,by
consideration,consideration
of,of
Gods,God's
mercy,mercy
who,who
because,because
hee,he
is,is
mercifull,merciful
doth,doth
heare,hear
the,the
cry,cry
of,of
his,his
creatures,creatures
in,in
their,their
distresse,distress
for,for
if,if
the,the
Lord,Lord
doth,doth
heare,hear
sometimes,sometimes
the,the
cry,cry
of,of
wicked,wicked
men,men
in,in
their,their
anguish,anguish
although,although
perhaps,perhaps
it,it
be,be
not,not
a,a
prayer,prayer
but,but
the,the
voice,voice
which,which
the,the
extremitie,extremity
of,of
their,their
griefe,grief
expresseth,expresseth
from,from
them,them
yea,yea
the,the
crie,cry
of,of
vnreasonable,unreasonable
creatures,creatures
as,as
of,of
the,the
yong,young
Lyons,Lions
and,and
the,the
rauens,ravens
how,how
much,much
more,more
wil,will
he,he
haue,have
respect,respect
to,to
the,the
mournefull,mournful
crie,cry
of,of
his,his
owne,own
children,children
But,But
the,the
faithfull,faithful
sometimes,sometimes
in,in
ther,their
mourning,mourning
and,and
lamentations,lamentations
doe,do
proceed,proceed
And,And
sometimes,sometimes
breaketh,breaketh
forth,forth
into,into
as,as
I,I
sayd,said
to,to
expostulations,expostulations
which,which
are,are
vehement,vehement
interrogations,interrogations
expressed,expressed
from,from
them,them
by,by
their,their
griefe,grief
whereby,whereby
they,they
doe,do
expostulat,expostulat
with,with
the,the
Lord,Lord
Exod,Exod
concerning,concerning
either,either
the,the
greatnesse,greatness
or,or
continuance,continuance
of,of
their,their
affliction,affliction
As,As
Moses,Moses
Iosua,josua
Dauid,David
Iob,job
oftentimes,oftentimes
the,the
Church,Church
afflicted,afflicted
And,And
our,our
Sauiour,Saviour
on,on
the,the
crosse,cross
But,But
here,here
we,we
are,are
to,to
take,take
great,great
heed,heed
that,that
our,our
expostulation,expostulation
be,be
an,an
holy,holy
fruit,fruit
of,of
a,a
liuely,lively
faith,faith
lest,lest
if,if
it,it
proceed,proceed
from,from
want,want
of,of
patience,patience
it,it
do,do
degenerat,degenerate
into,into
murmuring,murmuring
against,against
God,God
Confession,Confession
of,of
our,our
sinnes,sins
arising,arising
from,from
the,the
humble,humble
and,and
base,base
estimation,estimation
of,of
our selues,ourselves
The,The
other,other
thing,thing
which,which
must,must
concurre,concur
with,with
deprecation,deprecation
is,is
confession,confession
of,of
our,our
sinnes,sins
which,which
is,is
both,both
profitable,profitable
and,and
necessarie,necessary
in,in
these,these
respects,respects
First,First
that,that
God,God
in,in
his,his
judgements,judgements
may,may
be,be
justified,justified
And,And
to,to
that,that
purpose,purpose
it,it
is,is
verie,very
expedient,expedient
that,that
the,the
praise,praise
of,of
the,the
Lord,Lord
may,may
appeare,appear
more,more
glorious,glorious
and,and
the,the
sinnes,sins
which,which
we,we
confesse,confess
more,more
grieuous,grievous
to,to
make,make
a,a
rehearsall,rehearsal
as,as
of,of
our,our
sinnes,sins
so,so
also,also
of,of
Gods,God's
benefits,benefits
towards,towards
vs,us
notable,notable
examples,examples
whereof,whereof
we,we
haue,have
from,from
the,the
fift,fifth
verse,verse
vnto,unto
and,and
Secondly,Secondly
that,that
judging,judging
our selues,ourselves
we,we
may,may
not,not
be,be
judged,judged
of,of
the,the
Lord,Lord
For,For
if,if
we,we
acknowledge,acknowledge
and,and
confesse,confess
our,our
sinnes,sins
the,the
Lord,Lord
is,is
faithfull,faithful
and,and
just,just
to,to
forgiue,forgive
vs,us
our,our
sinnes,sins
Iohn,john
and,and
to,to
clense,cleanse
vs,us
from,from
all,all
iniquitie,iniquity
But,But
if,if
we,we
conceale,conceal
our,our
sinnes,sins
we,we
haue,have
no,no
promise,promise
of,of
forgiuenesse,forgiveness
for,for
as,as
Salomon,Solomon
saith,saith
He,He
that,that
hideth,hideth
his,his
sinnes,sins
shall,shall
not,not
prosper,prosper
but,but
he,he
that,that
confesseth,confesseth
and,and
forsaketh,forsaketh
them,them
shall,shall
haue,have
mercie,mercy
And,And
this,this
we,we
see,see
notably,notably
verified,verified
in,in
the,the
example,example
of,of
Dauid,David
for,for
whiles,whiles
hee,he
concealed,concealed
his,his
sinne,sin
the,the
hand,hand
of,of
the,the
Lord,Lord
was,was
heauie,heavy
vpon,upon
him,him
to,to
afflict,afflict
him,him
but,but
when,when
he,he
confessed,confessed
and,and
acknowledged,acknowledged
his,his
iniquitie,iniquity
Neh,Neh
the,the
Lord,Lord
forgaue,forgave
his,his
sinne,sin
The,The
practise,practice
of,of
this,this
dutie,duty
in,in
solemne,solemn
fasts,fasts
is,is
commended,commended
vnto,unto
vs,us
in,in
many,many
examples,examples
of,of
the,the
holy,holy
Scriptures,Scriptures
as,as
Daniell,Daniel
In,In
with,with
this,this
humiliation,humiliation
our,our
prayer,prayer
and,and
especially,especially
our,our
deprecation,deprecation
is,is
to,to
be,be
made,made
Thus,Thus
therefore,therefore
in,in
an,an
inward,inward
sence,sense
and,and
sorrow,sorrow
for,for
our,our
sinnes,sins
and,and
a,a
base,base
estimation,estimation
of,of
our selues,ourselves
for,for
the,the
same,same
together,together
with,with
a,a
bewailing,bewailing
of,of
our,our
woe,woe
and,and
confession,confession
of,of
our,our
sinne,sin
we,we
are,are
to,to
make,make
our,our
humble,humble
supplication,supplication
and,and
deprecation,deprecation
to,to
the,the
Lord,Lord
pouring,pouring
foorth,forth
our,our
soule,soul
before,before
him,him
earnestly,earnestly
beseeching,beseeching
him,him
in,in
the,the
name,name
and,and
mediation,mediation
of,of
Christ,Christ
that,that
he,he
would,would
remoue,remove
his,his
judgements,judgements
from,from
vs,us
and,and
for,for
his,his
sake,sake
would,would
forgiue,forgive
vs,us
our,our
sins,sins
which,which
haue,have
most,most
justly,justly
prouoked,provoked
him,him
to,to
indignation,indignation
against,against
vs,us
Ioel,joel
A,A
liuely,lively
patterne,pattern
whereof,whereof
we,we
haue,have
Ioel,joel
Let,Let
them,them
say,say
spare,spare
thy,thy
people,people
ô,o
Lord,Lord
and,and
other,other
worthie,worthy
precedents,precedents
as,as
and,and
And,And
herein,herein
we,we
being,being
summoned,summoned
as,as
it,it
were,were
before,before
the,the
judgement,judgement
seat,seat
of,of
the,the
Lord,Lord
are,are
to,to
immitat,immitat
the,the
ancient,ancient
custome,custom
of,of
guiltie,guilty
persons,persons
among,among
the,the
Romans,Romans
when,when
they,they
were,were
arraigned,arraigned
before,before
the,the
judgement,judgement
seat,seat
who,who
that,that
they,they
might,might
mooue,move
the,the
Iudges,judges
to,to
mercie,mercy
and,and
compassion,compassion
humbly,humbly
abased,abased
themselues,themselves
before,before
them,them
vsing,using
long,long
and,and
neglected,neglected
haire,hair
and,and
putting,putting
on,on
mourning,mourning
weeds,weeds
And,And
as,as
Benhadad,Benhadad
his,his
seruants,servants
and,and
followers,followers
when,when
they,they
being,being
vanquished,vanquished
by,by
Achab,Achab
the,the
king,king
of,of
Israell,Israel
desired,desired
to,to
make,make
humble,humble
sute,suit
vnto,unto
him,him
for,for
their,their
own,own
and,and
Benhadad,Benhadad
his,his
life,life
and,and
libertie,liberty
We,We
haue,have
heard,heard
say,say
they,they
to,to
Benhadad,Benhadad
that,that
the,the
kings,kings
of,of
the,the
house,house
of,of
Israell,Israel
are,are
mercifull,merciful
kings,kings
we,we
pray,pray
thee,thee
let,let
vs,us
put,put
sackcloth,sackcloth
about,about
our,our
loynes,loins
and,and
ropes,ropes
about,about
our,our
heads,heads
and,and
go,go
out,out
to,to
the,the
king,king
of,of
Israell,Israel
it,it
may,may
be,be
that,that
he,he
will,will
saue,save
thy,thy
life,life
So,So
let,let
vs,us
hauing,having
sinned,sinned
against,against
God,God
and,and
made,made
our selues,ourselves
obnoxious,obnoxious
to,to
his,his
judgements,judgements
come,come
vnto,unto
the,the
Lord,Lord
with,with
all,all
inward,inward
humiliation,humiliation
and,and
outward,outward
tokens,tokens
thereof,thereof
as,as
it,it
were,were
with,with
ropes,ropes
about,about
our,our
neckes,necks
suing,suing
vnto,unto
him,him
for,for
mercie,mercy
and,and
pardon,pardon
seeing,seeing
we,we
haue,have
not,not
onely,only
heard,heard
that,that
he,he
is,is
mercifull,merciful
but,but
also,also
know,know
that,that
he,he
hath,hath
commanded,commanded
vs,us
in,in
our,our
distresse,distress
to,to
call,call
vpon,upon
him,him
with,with
promise,promise
to,to
heare,hear
vs,us
Ioel,joel
and,and
also,also
hath,hath
inuited,invited
vs,us
to,to
turne,turn
vnto,unto
him,him
with,with
all,all
our,our
heart,heart
and,and
with,with
fasting,fasting
and,and
with,with
weeping,weeping
and,and
with,with
mourning,mourning
and,and
that,that
we,we
should,should
rent,rend
our,our
hearts,hearts
and,and
not,not
our,our
garments,garments
for,for
he,he
is,is
gracious,gracious
and,and
mercifull,merciful
slow,slow
to,to
anger,anger
and,and
of,of
great,great
kindnes,kindness
and,and
repenteth,repenteth
him,him
of,of
the,the
euill,evil
Whereunto,Whereunto
the,the
other,other
part,part
of,of
prayer,prayer
which,which
is,is
precation,precation
for,for
good,good
is,is
to,to
be,be
annexed,annexed
But,But
forasmuch,forasmuch
as,as
we,we
are,are
suters,suitors
to,to
the,the
Lord,Lord
not,not
onely,only
for,for
auoiding,avoiding
that,that
which,which
is,is
euill,evil
but,but
also,also
for,for
obtaining,obtaining
that,that
which,which
is,is
good,good
we,we
are,are
therefore,therefore
to,to
make,make
our,our
requests,requests
knowne,known
vnto,unto
God,God
not,not
onely,only
by,by
supplications,supplications
and,and
deprecations,deprecations
againsts,againsts
euils,evils
but,but
also,also
by,by
petitions,petitions
and,and
precation,precation
for,for
that,that
which,which
is,is
good,good
and,and
therefore,therefore
the,the
holy,holy
Ghost,Ghost
both,both
by,by
doctrine,doctrine
and,and
example,example
hath,hath
taught,taught
vs,us
to,to
joyne,join
them,them
together,together
For,For
if,if
we,we
truly,truly
bewaile,bewail
our,our
sins,sins
and,and
earnestly,earnestly
desire,desire
to,to
be,be
deliuered,delivered
from,from
the,the
guilt,guilt
thereof,thereof
we,we
will,will
also,also
craue,crave
assurance,assurance
of,of
the,the
remission,remission
of,of
our,our
sinnes,sins
to,to
be,be
sealed,sealed
vp,up
in,in
our,our
conscience,conscience
by,by
the,the
spirit,spirit
of,of
adoption,adoption
and,and
not,not
that,that
onely,only
but,but
also,also
we,we
will,will
desire,desire
to,to
be,be
renewed,renewed
and,and
sanctified,sanctified
by,by
the,the
spirit,spirit
of,of
God,God
that,that
sinne,sin
may,may
die,die
in,in
vs,us
and,and
that,that
we,we
may,may
liue,live
vnto,unto
God,God
in,in
true,true
holinesse,holiness
and,and
righteousnesse,righteousness
And,And
lastly,lastly
we,we
will,will
craue,crave
the,the
assistance,assistance
of,of
the,the
holy,holy
Ghost,Ghost
to,to
strengthen,strengthen
and,and
support,support
vs,us
against,against
all,all
the,the
temptations,temptations
of,of
the,the
flesh,flesh
the,the
world,world
and,and
the,the
diuell,devil
But,But
if,if
besides,besides
the,the
euill,evil
of,of
sinne,sin
we,we
haue,have
occasion,occasion
also,also
to,to
pray,pray
against,against
some,some
euill,evil
of,of
punishment,punishment
then,then
do,do
we,we
commonly,commonly
pray,pray
for,for
the,the
contrarie,contrary
blessing,blessing
or,or
if,if
the,the
obtaining,obtaining
thereof,thereof
be,be
not,not
expedient,expedient
for,for
vs,us
as,as
in,in
temporall,temporal
petitions,petitions
it,it
many,many
times,times
falleth,falleth
out,out
we,we
must,must
willingly,willingly
submit,submit
our selues,ourselves
to,to
Gods,God's
good,good
will,will
and,and
pleasure,pleasure
and,and
in,in
steed,steed
of,of
asking,ask
preseruation,preservation
from,from
that,that
which,which
is,is
present,present
we,we
are,are
to,to
craue,crave
patience,patience
and,and
comfort,comfort
in,in
affliction,affliction
and,and
to,to
beseech,beseech
the,the
Lord,Lord
that,that
he,he
would,would
blesse,bless
his,his
visitation,visitation
vnto,unto
vs,us
and,and
cause,cause
it,it
to,to
turne,turn
vnto,unto
our,our
good,good
And,And
therefore,therefore
these,these
temporall,temporal
benefits,benefits
are,are
not,not
